round,reward,w0,w1,w2,w3,w4,w5
116,5.631944243309484,0.23611275097334117,0.05,0.20697365318021316,0.05914434459683396,0.25928778468628666,0.18869514207236476
117,4.288387932618079,0.23596729863202554,0.05,0.20705151941791664,0.05913678788407844,0.2595224864935105,0.188494655272287
118,3.7334422278927724,0.23583459215318922,0.05,0.2071028625999699,0.05914558557411981,0.25973390479087743,0.18832500558443727
119,5.16395498478036,0.2356890740377221,0.05,0.20720426627157804,0.05914745133377439,0.2600082395206025,0.18812415467758709
120,4.412848216821975,0.23555251970644675,0.05,0.2072654116113723,0.05915687319571842,0.2602438066141265,0.18793895933542765
121,4.342991273431504,0.2354014467026686,0.05,0.20735768536956722,0.059151528491205176,0.2605193901128712,0.18774066041259121
122,4.936927466777383,0.23526452499605083,0.05,0.20742084913484332,0.05916603574409893,0.2607559073985792,0.18755289748334397
123,5.130700461701233,0.23510652554816508,0.05,0.20752236964956886,0.059161604850231274,0.2610621723125927,0.1873363572530024
124,4.9902225544379215,0.2349485257614063,0.05,0.2076167773472357,0.05916204984689348,0.26136070840208464,0.18711041429607084
125,4.261937538902646,0.2347984217636779,0.05,0.20770066428483736,0.059143680418119855,0.26161867298270036,0.18691077637009515
126,5.800602439373278,0.23460638809461343,0.05,0.2078245250608633,0.059151557409250384,0.26197591958079974,0.1866625020206873
127,5.892391233223459,0.23442747393289914,0.05,0.20792683417595662,0.059147981617566354,0.26229777265213444,0.1864175535586624
128,5.635159049936357,0.23424997002724673,0.05,0.208025458464545,0.05915452348134679,0.2626049879584092,0.18617766504800196
129,5.5136166094824715,0.23405688057885454,0.05,0.20815254691073481,0.059147465666081527,0.26294694301191207,0.18592329666488694
130,4.197152535910741,0.2339265697490001,0.05,0.20819648495234855,0.05915273183676996,0.2631396171863398,0.18574035413485468
131,5.608859662769723,0.23373477442114704,0.05,0.20834462691799524,0.05914563840156635,0.2635327062798456,0.18547773001486018
132,4.87828764723307,0.23352262845423408,0.05,0.20848363499871492,0.05911206796965513,0.26392090249182376,0.18520570027188502
133,5.560847158683412,0.2333156409937327,0.05,0.20860611446308652,0.05910581282160879,0.2642739802125852,0.18493855531529
134,5.011535009112221,0.23311412625551986,0.05,0.20872660997990103,0.05909153948466031,0.2646159856510913,0.18468165311245432
135,5.493497183426316,0.23289740941679682,0.05,0.20886285136395547,0.05907849891691029,0.2650135879552068,0.18440118456057314
136,5.383262894386921,0.232682957317676,0.05,0.20898044750923017,0.05907638413374643,0.26536609261954675,0.18413421136844255
137,4.0630124029274715,0.23251568197738878,0.05,0.2090550359632487,0.05906676404055796,0.26562633048886986,0.1839217860258835
138,5.669118240566292,0.2323116501317332,0.05,0.20919457362394236,0.05906910048519163,0.26603932391825386,0.1836401767521195
139,4.709226067879787,0.2321398272651276,0.05,0.20927055751990187,0.059074449668985174,0.26630459360862047,0.1834120103251902
140,4.579057295519715,0.23197344025322988,0.05,0.20936687146592822,0.05907676435052084,0.26659789702111997,0.18318517741455256
141,5.180195007428591,0.23177421484952776,0.05,0.2095003645073131,0.0590780425084024,0.26692590356695506,0.18294000747185732
142,4.367655724683172,0.23160052823107566,0.05,0.20960637649683683,0.059072941727957566,0.2672020997504117,0.18271573663087207
143,5.856568234144064,0.2313965900850927,0.05,0.20975663902196232,0.05907857242564725,0.26758103836360003,0.1824381767922644
144,3.7859360185701543,0.23124049177974268,0.05,0.2098140762228232,0.059066838912582596,0.26780528481650445,0.1822424987118646
145,5.2126624845578275,0.23104831631602882,0.05,0.20993550790370094,0.0590731443006219,0.2681531278712435,0.1820029769093503
146,3.1561416296013904,0.23090951729759393,0.05,0.20997868083598867,0.05906499730117612,0.268341444450069,0.18184096821409013
147,4.830381033607932,0.23074196246854495,0.05,0.2100971212761567,0.059067734156853194,0.26866295964915726,0.1816224112342261
148,5.323079158011766,0.23057736792652453,0.05,0.2101950562339228,0.059068045692643144,0.2689584187305459,0.18139859908356779
149,3.8591118818043895,0.23042519742450582,0.05,0.21028401026904434,0.05906012548091385,0.26919922786747885,0.18120187916051292
150,5.562749425981886,0.2302367877226826,0.05,0.210403949783171,0.05906524083615283,0.2695631863384223,0.18095323705164063
151,4.424117228980509,0.23005773412216388,0.05,0.21050968141878487,0.059045884907884996,0.26987332149176185,0.18072021223147425
152,4.845518772486598,0.22988581622007084,0.05,0.2105907392472172,0.05905075591199228,0.27016999598316965,0.18049838041296967
153,3.851561029745013,0.22973122214761985,0.05,0.2106633592629822,0.05905011115262656,0.27041514249408843,0.18030622283956163
154,4.616380742979268,0.2295491202131029,0.05,0.21078495266491748,0.05904449090250143,0.2707646272925859,0.18006848526070532
155,5.080684742762867,0.22937578096585393,0.05,0.21089527708044314,0.05904967487376142,0.27107628295353714,0.17982272784480532
156,5.411685289989333,0.22919221793952838,0.05,0.21101134984593561,0.0590504697925106,0.2713858136149989,0.17957845605292677
157,4.787155987179554,0.22901689259187102,0.05,0.21112572045144157,0.059051540241026615,0.27166555147563465,0.179346417800712
158,5.915096203002829,0.22882909827452133,0.05,0.2112482817239442,0.05905777911117684,0.2720082860186066,0.17908855169428248
159,4.880466620432386,0.22864115303321325,0.05,0.2113549152054167,0.05905666154118888,0.2723155278269477,0.17884723818846526
160,4.485888343264387,0.22848768415042559,0.05,0.21142891500626146,0.059047298575892485,0.2725760709605599,0.1786407500237467
161,5.773729607691516,0.22829377306141518,0.05,0.2115547327660227,0.059044926677332694,0.2729393747528204,0.17839110730796642
162,5.580457443060226,0.22808596474767034,0.05,0.21169847858690904,0.059038381479297485,0.2733306180920462,0.17810599309019673
163,3.979946700255908,0.22793880495783092,0.05,0.21174494093531698,0.059034177236052796,0.273534249571478,0.17791409959539337
164,5.523989233041285,0.22773198011357423,0.05,0.21190384399250728,0.059020507045710185,0.2739562451624996,0.1776379702305204
165,5.367184288414259,0.2275384909291911,0.05,0.21199604163644767,0.05902258186163648,0.2742745552522979,0.17739038647839234
166,5.408625470318928,0.22731978939023748,0.05,0.2121383713292442,0.05901265560348959,0.2746684090012024,0.17711284153840898
167,4.540505962283743,0.22716244119792967,0.05,0.21220981437871864,0.05901040095768205,0.2749069488864016,0.17689890677464748
168,5.646438854313347,0.22697632388660985,0.05,0.2123234859225633,0.0590162747814758,0.2752588951679264,0.1766492736173181
169,4.767597992876347,0.22680330833378326,0.05,0.21241027958396705,0.05902262023582115,0.27553562609042503,0.1764260547592693
170,5.439617437817604,0.22660260332989443,0.05,0.21253892178059908,0.05901530193783762,0.27590668778300065,0.17616862735846292
171,4.427547362788375,0.22644852824813053,0.05,0.21261321956798274,0.05900780479558057,0.2761487913399638,0.17596252484064592
172,4.324329865560559,0.2262989173678726,0.05,0.21269770666422017,0.05901197015243519,0.2763926984281014,0.17576801986150645
173,5.399782911162608,0.22614220972306487,0.05,0.21279805681785868,0.05902016357614235,0.2767046384906852,0.1755388988248722
174,4.90890584229255,0.22596494072152915,0.05,0.21290705844567265,0.059017786151748595,0.27700632243288864,0.1753088416466186
175,5.568714325661578,0.225777434751588,0.05,0.21301960017359584,0.05901949774652527,0.27733870620332196,0.17506427050161397
176,5.727682058599452,0.22558037096467254,0.05,0.2131475817621973,0.0590121249414833,0.2777148495003445,0.17479216523939425
177,3.9755854232372214,0.22543121370542893,0.05,0.2131931846116461,0.05899973517544151,0.2779342207766981,0.1746044262685577
178,5.466008520571928,0.2252487376935224,0.05,0.21331025453415425,0.059005098483569586,0.27828153338240286,0.17436694064481767
