round,reward,w0,w1,w2,w3,w4,w5
201,4.818916879270745,0.07429813501170825,0.05,0.2947436913921179,0.05346391077887123,0.5289546672034985,0.0
202,3.621476387691493,0.07346248809803622,0.05,0.2947139859813908,0.05319316944777526,0.5297098116240043,0.0
203,6.024070644360432,0.0722390249235325,0.05,0.2950102217436513,0.05289484536114469,0.5314607923559781,0.0
204,4.946126433177494,0.07100883924628858,0.05,0.29525993019141455,0.05249193610400965,0.5327769792431968,0.0
205,5.077303842324833,0.06975799371987063,0.05,0.2955095707397481,0.05204267681161127,0.5342763418449624,0.0
206,5.013380134227153,0.06854731589316634,0.05,0.2957584884951108,0.051670488836957136,0.5355783136189342,0.0
207,5.881453297536635,0.06716843375592813,0.05,0.29607900218873456,0.05120310294092078,0.5373823661617736,0.0
208,3.924413006329715,0.0660883623072203,0.05,0.29615958576672474,0.05078781725920608,0.5383075897120877,0.0
209,4.17632463351268,0.06515380896708632,0.05,0.2963204080508504,0.05046787346476379,0.5393134518398071,0.0
210,4.863285749389291,0.06409533282366785,0.05,0.2965826783647975,0.05015662824649351,0.5405343199040017,0.0
211,5.472204240513781,0.06287438189214238,0.05,0.29691335887864484,0.0497539491885684,0.5420638913319488,0.0
212,4.610376000442185,0.061861351231501556,0.05,0.29697505091436055,0.04942954240897602,0.543053354653134,0.0
213,4.915380652827344,0.06051461337564681,0.05,0.29731712871332966,0.049004305807949566,0.5448165114118789,0.0
214,4.947760314637131,0.0594380770218917,0.05,0.29746068954180366,0.0486729613496382,0.5458672475524011,0.0
215,5.9484321798437785,0.05835569342477763,0.05,0.29750842319560517,0.04842873559109269,0.5471830502831189,0.0
216,4.680972585633795,0.057313700206663765,0.05,0.2975865671479017,0.04818913039821405,0.5482979807547033,0.0
217,5.360223501161158,0.055900257780586285,0.05,0.297944490958216,0.04774905429844368,0.5501698754113947,0.0
218,5.453506067064674,0.05457895022467712,0.05,0.298138429728994,0.04736104709351281,0.5515833219870531,0.0
219,4.792739030826728,0.053218379138975994,0.05,0.2983960603803099,0.04695362625292193,0.5531275807626279,0.0
220,4.887495960261271,0.05205409567861487,0.05,0.2984652204341787,0.046623383635732596,0.5543712953524871,0.0
221,4.685550140846062,0.05098429089608606,0.05,0.29861112717983357,0.04630632241560904,0.5554940896804721,0.0
222,3.89259142530859,0.05017277773305535,0.05,0.29859028568634816,0.04609227568767104,0.5562609591896805,0.0
223,4.664534129193706,0.049166639043892,0.05,0.29878443794783965,0.04581180395582327,0.5575732582963724,0.0
224,6.117001366828138,0.04791798844296462,0.05,0.29902313094003546,0.045471756697632065,0.5592379215659888,0.0
225,4.668003311787632,0.04674301163298957,0.05,0.29911255772762985,0.045095849907812506,0.5604970438552644,0.0
226,4.11010944104674,0.0458320571328412,0.05,0.29917110913008166,0.04481772088362251,0.5613845351703015,0.0
227,4.559020100817265,0.044620740379046425,0.05,0.2994670403970982,0.044466629785830734,0.5629722252600752,0.0
228,4.28080798970152,0.04355057032595016,0.05,0.2996592791992505,0.04398764134519089,0.5642947036438926,0.0
229,4.178700031870331,0.04268733362419343,0.05,0.2996735367512261,0.0437059189167937,0.5651196346956097,0.0
230,5.450770364387448,0.041499721149510324,0.05,0.3000730801111008,0.043340527820605976,0.566738130418272,0.0
231,5.44987475281656,0.04018862292124194,0.05,0.3003207015531235,0.04292661948129282,0.5682892595144055,0.0
232,4.860647694761379,0.038866005989378234,0.05,0.30058134419108984,0.04245034464129618,0.5698153046668403,0.0
233,5.473708399966543,0.03740556395589008,0.05,0.3009985540916286,0.04194195083112479,0.5715557950776381,0.0
234,5.320500925838801,0.03595395356809171,0.05,0.30134186280260394,0.041448216023755105,0.5731177334397769,0.0
235,5.473806562492074,0.034648339532224945,0.05,0.301555922593358,0.041008818858770085,0.5744820569345191,0.0
236,4.555728183789663,0.03355979639733064,0.05,0.3016285294382133,0.040669546443852095,0.5755673001045456,0.0
